,SRR893051,SRR893073,SRR893053,SRR893063,SRR893047,SRR893074,SRR893057,SRR893070,SRR893050,SRR893072,SRR893049,SRR893065,SRR893048,SRR893054,SRR893056,SRR893046,SRR893066,SRR893068,SRR893069,SRR893067,SRR893055,SRR893071,SRR893058,SRR893061,SRR893064,SRR893059,SRR893060,SRR893052,SRR893062
,pronucleus,morula,zygote,8-cell blastomere,oocyte,morula,4-cell blastomere,8-cell blastomere,pronucleus,morula,pronucleus,8-cell blastomere,oocyte,2-cell blastomere,2-cell blastomere,oocyte,8-cell blastomere,8-cell blastomere,8-cell blastomere,8-cell blastomere,2-cell blastomere,8-cell blastomere,4-cell blastomere,8-cell blastomere,8-cell blastomere,4-cell blastomere,4-cell blastomere,zygote,8-cell blastomere
ENSG00000225077,2.66193,4.17631,0,9.31921,0,5.22541,1.05607,1.77633,2.65735,25.864,0.821711,3.55748,0,0,0,0,14.3183,77.908,24.645,21.1934,0,25.1494,0,16.8769,0,0,0,0.817761,15.6714
ENSG00000138463,18.1752,2.59229,20.9215,5.65358,16.1279,6.95686,0.534439,0,14.1868,3.25381,16.4923,0.500085,35.5088,4.87154,9.23538,26.8184,0,24.3153,0,0,9.97376,0,1.77579,1.70649,0,0.297333,1.15469,29.9066,2.90477
ENSG00000166086,11.4237,3.80585,11.598,5.92846,0.674587,3.94843,9.9241,0,16.294,4.05973,6.65706,5.88328,0.266626,8.87602,6.46486,0.382759,15.7404,12.9843,1.65331,27.0431,3.86949,8.99577,2.2001,7.04289,33.3331,0.915362,6.83072,28.0831,9.51998
ENSG00000170430,14.4441,0,14.8944,3.60422,17.8464,0,11.6464,9.88727,19.6872,0.691269,13.2185,4.85907,19.4667,19.1225,14.2384,12.8828,5.23177,15.9118,4.57051,8.0474,8.76793,4.33996,2.45206,0,0,7.84046,8.45851,10.5701,1.78546
ENSG00000164967,5.17433,5.43993,3.38483,10.837,0,2.30372,0.847373,8.45124,0.941076,57.7674,7.07929,1.18936,1.9964,0,2.53437,15.639,57.2326,0,37.5428,9.22152,0,4.71222,0,0,0,0,14.2124,3.30482,4.66797
ENSG00000187231,15.4854,5.15377,13.8078,6.55722,20.2875,10.6645,11.2141,0,15.6717,3.05561,12.1746,4.04941,14.901,16.2782,11.9409,21.8091,2.23469,3.66482,0,0.0821568,13.9138,6.24105,6.2374,2.62443,0,1.87638,17.9337,14.5466,2.13531
ENSG00000164040,5.09982,5.23531,12.1184,11.8233,8.57647,6.60124,4.64681,1.50971,8.60029,3.06086,4.75146,17.0829,7.45046,4.96593,5.52391,6.89894,31.6305,10.7534,7.18147,18.0594,2.66123,18.1903,3.55201,22.8422,6.04956,0,1.22132,6.41121,12.0668
ENSG00000134186,8.25151,12.4274,3.32271,28.7683,2.90564,9.0698,2.10467,0,9.502,5.96152,4.215,27.8747,1.64187,2.12903,0,0,10.5034,19.2768,3.70614,10.0821,5.81293,26.33,3.70833,31.6994,0,0,1.15849,2.62823,21.5196
ENSG00000125944,3.74645,26.1764,3.14197,17.2511,6.25339,25.6048,5.25887,0.948715,5.59244,5.81474,3.06541,15.2692,11.0442,3.6167,4.97621,1.92385,9.18714,10.1871,23.0766,5.81405,7.49209,9.66407,2.85434,19.4421,4.19802,0,0.737503,4.24278,18.0786
ENSG00000243802,1.60915,0,0,0,0,0,0,55.1217,0,0,0,17.9389,0,0,2.80321,0,16.605,21.8693,43.4452,20.3479,0,39.7178,0,0,35.2431,0,0,0,0
ENSG00000242952,0,0,0,34.7225,0,6.30255,0,12.0917,0,8.98539,0,29.51,0,0,0,0,27.0143,1.33212,40.4421,17.5547,0,0,0,15.3553,1.39193,0,0,0,60.2002
ENSG00000161813,7.96359,12.2801,7.30938,23.678,7.49138,14.8167,11.2227,0,11.3291,3.55372,2.10509,19.89,3.73685,10.3784,5.86805,1.18122,0.152261,1.63139,12.7217,3.11489,18.5149,17.3697,8.84157,15.2126,0,1.03248,5.02637,11.2838,17.3989
ENSG00000151806,4.44666,33.7124,4.94463,26.8249,0.333132,58.7559,3.11629,3.13602,3.34553,17.0946,0.803062,8.90495,0,8.12554,1.57411,0,0.240335,4.43031,0,24.9323,0.38696,13.5579,0.576981,16.2475,0,0,1.14622,3.62403,14.8592
ENSG00000087502,14.4278,8.95711,16.0592,12.9297,12.1361,10.4711,5.94994,0.51375,28.8022,8.48459,19.0521,29.958,9.67565,9.06468,4.18028,8.9,0.226138,0.58816,8.46242,11.0908,3.73312,0.675418,6.44279,5.27936,0,0,7.44259,4.44871,7.27207
ENSG00000163807,0.243683,22.6261,0.673554,17.3529,2.06084,25.1269,0,25.0422,1.95409,7.57753,0.548497,15.2737,0.27636,1.58622,2.50845,0,8.83081,9.00967,35.4159,3.79413,0.920759,20.0298,0,16.4926,21.9312,0,0,1.19778,14.8728
ENSG00000158604,18.4073,7.20166,22.4129,1.20763,13.4364,8.13932,3.41827,4.69865,18.4045,1.07981,21.1845,0,14.433,10.7771,8.32195,24.6443,0.32771,1.09726,0,26.594,7.01176,0.52202,3.01665,2.52167,14.7956,0,4.93051,12.6566,4.30127
ENSG00000106263,3.48291,6.41909,0.847241,33.689,0.100374,9.07859,1.13121,25.6966,1.4113,22.2099,2.63514,10.6479,0,1.90409,0.112777,0,22.3655,16.9137,10.8013,16.4967,0.0912118,11.3703,0,32.7937,6.98644,0,1.95934,1.91057,14.5806
ENSG00000018699,0.49381,29.8706,0.701143,18.1014,0,56.3644,0,6.34332,0,34.6072,0,3.16813,0,0,0,0,0.413652,9.05207,4.77144,29.8894,0,3.04117,0,20.9822,25.0999,0,0,0.226616,12.8036
ENSG00000158195,30.1724,0.885569,10.3921,5.78701,4.7054,0.44321,25.3316,5.75666,20.4202,1.59836,23.8854,1.88336,1.2437,17.7832,25.387,1.57926,0,4.26756,0,4.92811,4.85841,2.90639,11.2367,3.63895,5.51051,1.88374,21.1909,14.2768,4.03394
ENSG00000213087,0,0,2.12827,0,0,2.45807,0,63.9232,0,3.40855,1.73943,11.5469,0,3.54701,0,0,28.5509,26.7194,31.9676,20.6158,0,25.4778,0,0,29.4702,2.46258,0,0,2.09961
ENSG00000127947,4.08505,31.551,2.92915,35.3381,0.348901,28.7858,9.5727,6.25026,4.77714,12.3811,3.71294,5.1691,0,8.79182,4.64,0,0,0.404728,24.6253,0,3.38824,6.41179,0.491369,30.4362,0,0,3.35012,5.1338,23.5914
ENSG00000140948,19.5327,1.16248,13.5253,7.25744,9.2883,1.36166,8.63976,12.4207,21.3358,1.28501,17.7445,9.96355,1.32049,19.7021,4.7686,2.3423,4.57954,6.12381,0.430416,7.89826,13.005,6.20537,8.02986,8.14182,0,10.7668,14.6364,18.9477,5.75565
ENSG00000153956,13.1696,0.294155,8.62352,3.97398,12.3725,0.465346,12.3478,0,13.972,0.517572,12.806,6.5532,10.9574,30.3537,9.7473,13.0621,8.91054,6.8194,0,11.4558,17.1979,3.84663,5.54027,4.34397,2.37519,4.32153,12.7981,23.173,6.20472
ENSG00000168818,7.69109,2.65671,9.11291,0.981674,1.79065,7.64062,31.3312,0,8.52157,6.6469,3.99249,9.12494,0,22.7936,27.4055,0,7.15015,6.31571,7.42367,0,19.9794,8.06117,15.8174,6.91937,7.35183,0,15.894,21.031,0.752267
ENSG00000076053,0.251179,5.51706,0.175788,12.2856,0,4.62614,0.658984,0.980621,0.521321,3.69904,0.109748,17.8906,0.223819,2.73439,0.29249,0,14.098,25.9246,1.0309,26.4288,0,46.0659,1.837,21.4874,40.1892,0,0.302149,0.532581,28.5401
ENSG00000275052,2.97034,18.1069,2.58651,33.3644,3.70568,12.6373,5.07619,0,6.98575,5.96413,1.64992,23.0159,3.91651,7.91859,1.87489,2.49213,0.150315,7.26183,11.3333,1.71342,8.8295,8.08576,3.97099,47.2767,0,1.13856,3.62841,5.81333,25.0276
ENSG00000182459,2.52743,4.43736,2.58539,30.955,0,2.45445,7.94149,55.1416,3.07114,5.47441,1.69855,5.21203,0,0,0,0,2.50941,10.0094,26.1961,5.00875,0.678284,15.713,0,12.6788,53.1973,0,3.58633,0.338924,5.09328
ENSG00000136044,21.6908,1.92627,36.5337,0,28.1011,2.30477,4.72306,0,25.4564,0,14.2764,0,26.8244,20.5129,8.38975,23.2247,0,0,0,0,10.9718,3.01273,5.76007,0,0,0,8.39582,13.5995,0.92958
ENSG00000200502,0,0,0,17.2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.391,0,0,0,0
ENSG00000095203,22.5789,3.213,14.8458,3.94749,23.9657,4.51436,3.27033,15.6069,22.6482,1.51733,16.0867,1.49624,33.3218,5.66027,4.43752,19.89,0.365781,1.58965,2.26522,4.72175,9.21869,2.45872,3.00469,8.89976,0,2.40874,4.38018,19.2375,1.33635
ENSG00000123131,1.83565,46.3194,2.26485,0,0.880938,54.5383,0,0,0.92526,44.7985,1.60589,5.77187,2.28999,0,1.06593,4.05855,0,12.0393,5.75421,0,1.07763,4.84878,0,0,56.3609,0,4.29012,1.82649,4.52055
ENSG00000046653,15.715,0.225457,6.66244,3.28835,8.45758,0,13.822,1.14274,12.456,0.149406,16.5093,3.69696,17.9271,13.58,16.1582,9.51808,0.203136,4.24749,0,12.3224,9.87761,8.96072,19.4173,4.07476,0.779585,25.482,16.4807,12.6144,3.32785
ENSG00000154380,10.1022,15.084,10.5137,5.53161,13.8123,17.2701,10.0211,2.27143,10.6076,4.18753,10.7298,10.9044,14.7466,14.0332,10.3387,3.29769,3.51943,3.99781,8.58647,0.811913,11.1401,5.74437,16.0264,5.92956,0,9.45259,11.5833,8.64465,8.25978
ENSG00000157927,23.5025,0,20.0548,0.430754,19.7911,0,20.9518,0.880416,19.6014,0.221208,32.201,1.37992,20.138,15.5301,6.10195,15.3577,0,8.2871,0,5.15137,4.484,7.17707,8.48545,0.229699,1.05792,0.136741,6.96787,18.6696,0.448857
ENSG00000187713,9.65243,18.1373,2.7696,0,0,29.4867,0,90.6711,3.44155,29.515,10.6712,5.13325,0,3.50311,0,0,0,0,23.0392,0,4.05881,0,0,10.0454,0,0,0,10.3249,6.86977
ENSG00000156509,20.8377,0,15.8688,0,24.6778,0,3.82026,0,26.7971,0,14.43,0,36.1636,13.7922,8.73467,43.4304,0,0.418792,0,0,18.0975,2.2606,5.18509,2.00825,0,0.766943,2.68833,16.1796,1.26933
ENSG00000082146,30.617,17.3366,10.5935,1.47413,17.1129,9.35463,4.7204,0,30.634,9.75503,16.7272,0.55469,10.6951,15.775,9.6178,4.95779,0,0,13.4631,0,5.41749,2.14741,9.39207,1.93899,0,7.25558,11.422,16.5557,0
ENSG00000115350,12.1594,9.85712,4.36755,7.5824,4.5887,15.0415,4.69896,0,11.9098,18.8417,17.2188,2.36876,3.18533,8.88994,6.51891,3.44881,21.935,16.0402,35.4899,8.58274,2.4801,0.914687,5.53922,2.47018,0,2.23684,5.56965,16.015,9.67341
ENSG00000166165,11.3927,12.3954,2.51009,2.18852,1.1602,7.59275,8.37404,0,7.64567,28.0825,15.5629,7.48639,0.466749,5.31333,9.81617,0,32.9185,42.5887,0,23.8602,0,14.2329,0.846149,0,2.39003,0,4.99877,6.83445,9.01706
ENSG00000147381,0,16.5518,0,27.7732,0,15.4456,0,40.1542,0,4.98104,0,10.7656,0,0,0,0,0,9.24258,12.9622,0,0,46.5187,0,53.4368,0,0,0,0,19.9079
ENSG00000138160,4.92619,23.3742,7.6371,17.8722,4.10167,23.4945,9.69562,1.07777,8.72993,15.7538,3.40685,8.90108,1.36708,9.70452,6.49175,0.92221,0.576059,0.705065,1.2726,16.998,16.8873,10.9617,2.46764,12.5958,0,8.14006,5.02821,11.6245,23.0404
ENSG00000239887,37.4908,0,25.9024,0.641302,24.4269,0,11.3539,0,19.1716,0.829957,29.622,0,15.1966,15.8459,11.0619,7.7017,0,0.394302,0,7.32228,5.60539,3.46798,4.01935,0.849083,0.778234,0.891998,5.84538,28.903,0.650668
ENSG00000105287,16.5683,0.822282,3.12487,22.8441,2.00193,2.70741,17.8929,13.6941,10.9176,13.3892,14.4916,2.47655,0.457493,12.7253,2.71028,0,4.56619,35.9294,12.4274,19.98,0.994634,5.47467,4.83322,9.12431,0.188922,0,4.61216,6.91578,16.1421
ENSG00000183955,2.9132,4.05161,1.58079,28.3457,1.26798,3.41843,0.29535,1.52521,3.52672,3.62926,1.56228,10.7782,0,0.938917,0,0.253139,10.0703,9.21224,9.8408,32.3763,0.304702,17.749,1.78573,39.0604,50.3762,0,0.787881,1.6909,20.7679
ENSG00000070814,26.0783,0.113448,4.47909,12.6387,0.772219,0.0991375,27.0757,3.69339,19.0246,3.24776,23.2544,7.83089,0.349786,19.9937,15.0507,0.130185,9.11916,4.73559,3.13371,20.6024,2.80173,8.1725,4.799,4.1605,11.3761,0,8.85428,11.3626,5.16442
ENSG00000087338,19.5512,6.4616,9.95024,3.71436,22.9107,6.01969,16.0378,0,25.8897,3.18686,8.91971,0,28.8955,9.17813,10.4771,9.09023,0,3.43291,0,0,16.6079,3.35162,6.75591,8.21036,0,15.007,10.1372,11.3181,3.05599
ENSG00000186469,25.8702,0,5.77023,2.88976,14.745,0,11.4931,0,12.5197,0.146209,26.5709,6.54658,14.0283,24.6153,14.9823,1.4779,4.69865,0.185232,4.34919,3.46415,9.89398,1.80315,14.906,2.85078,0,11.9425,11.6633,25.3966,5.35786
ENSG00000138768,6.94495,19.0231,5.92474,4.6792,20.1916,18.0639,13.3578,0,21.2788,8.92599,5.9728,23.1256,12.3543,8.79732,6.29351,12.8511,0.215369,0,0.385157,19.0829,17.0656,2.3421,2.49512,6.9812,0,4.35017,5.1186,8.88128,3.67916
ENSG00000264775,14.7977,3.68511,27.0138,5.20003,7.02346,2.11329,12.0546,0,6.06766,6.83772,13.4922,2.81992,5.6511,11.9023,13.7633,0,0,46.692,0,8.27127,25.6476,33.8697,0,0,0,0,3.84266,2.64579,5.05429
ENSG00000171492,20.8177,3.69179,13.9663,0.187616,10.2379,2.34756,19.4672,0,19.2436,0.629092,17.7639,15.1547,4.94245,21.4513,4.54411,5.44682,9.45276,1.8508,0,4.13161,24.0534,2.74493,17.6872,2.76085,0,1.61601,12.963,17.3641,3.94399
ENSG00000104613,14.9508,5.98717,14.8427,3.31311,27.1045,5.6868,10.1137,0,17.5362,3.96227,13.3624,2.45801,16.5641,24.4381,13.0003,13.331,0,1.23853,0,11.2121,14.6007,1.52029,5.69125,2.49489,5.97641,0.5448,10.0286,16.4779,2.26277
ENSG00000137710,19.0695,12.1309,7.52292,7.41101,10.6769,8.68194,11.8884,0,29.542,3.29273,12.6374,0.772937,8.18911,27.334,19.0184,2.95407,3.65995,0,6.88933,0,17.5798,5.90046,9.3327,0.295166,0,0,7.40384,16.5333,10.0779
ENSG00000066422,3.58965,10.2038,2.409,42.0315,10.8911,8.01881,2.73545,16.0432,8.17579,3.28129,1.73477,22.9557,3.27564,9.4834,6.69244,0.25008,0.199861,0,0.238282,10.9635,10.5911,19.857,6.35306,18.4769,3.85688,3.59238,4.53432,8.14887,20.3051
ENSG00000180257,9.09846,10.2987,5.46711,10.1528,0.818578,17.7338,1.18274,11.6801,4.45746,13.9861,2.71897,22.6976,0,6.16485,2.36899,0,0,24.9527,6.51317,29.0987,13.1167,16.7349,2.11745,5.20008,6.46541,0,0.431864,9.31702,26.1296
ENSG00000130818,18.923,4.89355,6.3788,8.24448,5.66883,2.4173,6.3585,9.98364,15.138,3.11281,17.0435,8.5539,1.99508,14.7643,17.0197,2.12006,0,11.1817,3.86443,9.4043,7.10315,10.6112,1.68239,13.1917,31.1593,0,5.33192,11.3751,11.5517
ENSG00000034677,15.7919,3.71261,15.9474,0,28.9239,3.82362,2.6555,0,13.9968,0.435818,12.5502,2.98177,23.3067,10.8952,9.71307,9.12281,0,0,0,0,22.0593,12.4218,9.54229,5.88165,33.5905,0,5.85778,8.8017,7.14959
ENSG00000214748,0,0,0,0,0,0,0,44.7687,0,0,0,15.3701,0,0,0,0,31.6702,30.2972,27.1861,29.8845,0,23.2839,0,0,56.7198,0,0,0,0
ENSG00000228300,9.82808,4.29241,2.10684,13.214,0.323588,10.0693,3.86244,31.5052,6.86174,23.4297,5.65598,12.7559,0,7.02257,1.17785,0,12.9165,20.6361,13.9402,7.56803,2.8817,15.1829,1.13634,8.97484,14.544,0,13.4402,8.01869,7.84963
ENSG00000198925,0.336506,4.2685,0.094647,32.96,0,2.73987,0,27.0089,0.523283,23.5417,0.113453,21.3295,0,0.504768,0,0,28.0548,14.0438,24.5648,11.357,0,6.30606,0.947593,33.9135,5.33657,0,0.276095,0.161297,21.0041
ENSG00000121900,13.607,10.6418,5.32567,11.2424,2.00319,13.4137,1.8586,22.8831,7.09692,95.1393,9.16053,5.56991,0,8.01543,1.82289,0.872546,2.32442,2.50161,6.73418,0,0,14.953,1.64873,8.87257,0,0,0,12.8268,1.06151
ENSG00000100982,21.1181,1.84542,11.6739,2.8515,0.701433,3.25627,40.6202,3.95176,14.9134,2.92371,18.0475,1.11731,0.5805,23.9611,14.7017,0,1.17669,16.0776,1.53709,0,6.60353,15.4214,16.233,1.11591,0,0,23.5147,11.3946,4.46507
ENSG00000090020,14.8797,2.84544,10.8534,32.0122,7.18117,1.78968,2.97871,10.939,9.57175,6.21644,19.6906,10.402,2.74563,10.5265,8.18432,1.31939,20.3996,15.4671,7.98655,7.56968,6.52568,7.57488,3.15463,13.4915,0.757789,0,3.94245,14.015,6.78418
ENSG00000175832,0,0,0,32.0514,0,0,0,64.0333,0,1.24584,0,16.0093,0,0,0,0,31.3892,4.22582,43.1119,6.85016,0,4.2798,0,20.1457,6.44649,0,0,0,30.0943
ENSG00000139624,0.63007,6.96027,0.387934,27.4145,0.248527,7.02005,1.97222,31.5986,0.228402,19.9124,0.427404,24.3066,0.276875,0.475394,0.177695,0,23.3399,13.1483,24.4812,1.27101,0.304017,23.7031,0,17.3867,0,0,0,1.07917,33.1335
ENSG00000189050,18.8687,2.12412,12.0072,5.24475,34.6568,3.45389,0.356001,0,26.7139,2.19515,7.73965,8.58268,45.2329,6.00343,9.90635,17.2328,0,0,0,3.5661,12.3628,8.77172,4.51349,5.87855,0,0,9.01191,7.43219,8.03928
ENSG00000129422,14.604,0.426135,15.0419,1.78121,23.5272,0.157098,20.2277,0,23.3536,0.127076,9.43422,0.948315,8.7303,26.9818,12.5664,4.49108,0,13.2228,0,7.30547,17.624,3.78049,7.52164,2.1622,8.57535,7.06277,6.93735,19.4006,3.93817
ENSG00000116698,8.79687,2.21966,6.76813,7.01404,0.589503,2.34416,6.74393,14.6351,6.87527,4.85258,5.40354,12.6369,0.361978,11.249,6.48875,0,26.7413,30.2324,16.785,17.0628,3.69064,6.53277,3.63298,16.5112,13.4841,1.53197,3.98582,10.9741,11.8057
ENSG00000066279,10.38,6.73238,11.416,2.82199,25.6222,5.98857,10.2058,3.94059,21.9531,3.39556,7.71014,0.449654,26.0986,16.4444,6.85508,12.613,0.363042,1.56287,4.75576,0,21.5075,6.22787,6.38049,1.84907,0,8.92071,7.47162,20.775,7.52977
ENSG00000149231,5.52749,3.05525,4.66526,19.0479,8.66436,4.50901,2.66013,42.3842,5.95804,0.965466,1.86127,26.1651,12.9425,4.28104,3.98633,7.99823,0.14425,5.17486,5.13362,12.9991,7.83582,4.79445,3.56974,6.98104,34.1104,0,4.87917,6.59988,13.1263
ENSG00000128534,3.30184,23.2966,3.31084,7.20724,14.5749,31.5077,2.67066,28.2361,2.39952,9.25701,2.14599,4.35982,10.515,3.3686,5.36275,12.3814,5.88729,1.76953,9.95949,13.5881,9.84604,15.7438,3.90002,3.12117,13.7183,0.258263,3.5734,4.4589,10.3211
ENSG00000110880,2.85371,24.6386,1.42645,11.9387,0,34.2123,6.38565,23.0639,3.29261,14.3044,1.01569,14.0865,0,5.95319,2.07608,0,9.97137,8.104,8.98158,6.29497,3.1663,5.16688,1.26374,17.3456,35.9601,0,4.27261,6.12761,8.21315
ENSG00000112130,2.08198,5.5043,0.913517,5.14574,0.794746,2.13624,5.22884,32.1313,3.70648,3.35282,1.23717,38.9595,0,9.13489,3.99872,0,0.225424,36.8765,2.0157,20.6333,1.24825,1.40412,1.85952,0,59.917,0,9.23473,3.46291,8.99826
ENSG00000233476,2.18863,8.18819,1.05715,7.78325,1.39838,10.5021,6.06876,25.0507,3.44744,6.06501,2.08421,23.0996,1.80022,6.21286,2.59956,1.06085,15.9449,9.64739,36.1336,15.8319,1.71973,20.4491,4.78278,9.78706,13.753,5.60098,4.91835,3.55576,9.47948
ENSG00000154001,5.12266,11.5283,9.93989,18.5602,12.7156,9.95563,2.12267,0,7.34199,4.38334,5.03571,11.4063,9.8299,6.39731,5.12061,13.4482,12.7708,4.96403,15.0977,6.07865,7.55695,6.11114,2.94955,26.2919,19.8652,0.766103,1.50394,6.02024,17.3895
ENSG00000206102,28.0266,0,8.47537,0,16.0265,0,0,0,22.1597,0,38.2792,0,36.2365,8.27332,0,54.6756,0,0,0,0,0,0,0,0,0,0,24.6165,23.5226,0
ENSG00000169045,2.94943,26.1833,0.422389,23.1979,3.61348,35.898,1.27642,10.5243,2.3926,2.65632,3.0306,7.41917,10.3813,4.08162,2.3744,0.399416,9.55452,1.13423,32.751,2.30149,7.20298,16.0765,3.09692,23.5875,3.09312,0.122185,1.22066,2.49865,20.8558
ENSG00000135638,32.3677,0,28.814,0.178784,16.9466,0,14.4656,0,16.621,0,31.0523,1.14106,21.9445,20.6489,13.1118,11.1794,0.791181,3.25602,0,9.75333,6.38308,2.63401,5.04013,1.0311,0,0,7.31789,14.8813,0.80292
ENSG00000108848,17.4232,10.7189,3.48605,19.6279,4.448,9.48187,10.6101,1.80544,19.2178,10.8598,16.9654,9.29072,3.05669,11.3758,15.7317,0.777394,4.93995,2.66732,25.3867,13.2808,7.2094,6.87006,1.58597,15.3509,0,0,0.434258,7.81656,9.97523
ENSG00000091262,17.2853,0,14.7315,6.6348,5.50596,0,16.5794,0,15.3616,0,21.3416,2.94345,2.49622,15.1753,13.7603,3.67538,6.01604,15.0646,5.25297,11.4563,8.76133,19.4356,4.83567,2.19495,12.465,7.9695,12.042,10.3334,9.28492
ENSG00000220749,0,47.8714,0,14.7635,1.73634,55.9904,0,9.81178,0,38.2686,0,8.68747,4.29866,0,4.39292,4.15972,6.13733,3.42491,11.3416,2.50956,1.86914,5.32686,0,21.8465,5.96447,0,0,0,12.2838
ENSG00000136161,22.5611,2.03663,15.7268,1.90451,28.2614,0.256258,6.42521,0,24.1436,0,22.8974,1.32456,25.4773,12.526,17.5134,13.1443,0,0,0,0,15.5347,0,2.96562,0.907741,0,23.4251,0.825672,22.6554,0.235724
ENSG00000057252,2.7608,30.9985,3.14395,22.1459,8.39896,44.8406,2.43869,4.05918,3.98194,20.7218,1.99304,10.8107,6.99495,4.03058,2.3178,0.187533,0,4.23383,15.5394,1.7836,2.16751,6.39519,1.31181,25.0949,0,0.139915,3.65372,3.73742,27.0317
ENSG00000104756,8.51907,2.10597,8.23985,5.01921,5.31343,3.093,7.86009,0,9.96471,1.97316,4.05403,9.96095,6.48978,5.13877,6.35635,0,0.281802,16.5525,7.49898,38.4191,3.65141,14.6062,0.373117,18.4059,7.06571,21.7924,6.33642,14.9106,26.9778
ENSG00000065328,9.93284,16.4383,6.97477,13.9924,4.76682,21.6916,22.343,0,12.8531,12.0481,8.37756,1.09907,6.89039,12.036,10.081,5.2565,25.9529,2.16647,3.24001,6.35959,8.96867,5.3834,3.02704,4.29476,8.24379,6.02827,5.26687,8.21699,9.2696
ENSG00000106392,1.92554,4.32072,2.48625,33.5899,8.09187,5.73898,2.38936,24.8946,6.90307,7.2132,2.43921,29.9782,10.3081,3.55168,3.3922,1.85143,4.66309,4.31459,13.4032,13.6784,1.97689,15.0085,5.28811,30.9507,1.58186,0,1.84892,3.39638,16.0276
ENSG00000095627,21.7334,0,15.2076,3.08864,5.10596,0,34.2354,0,41.3665,0.177448,24.4111,0,3.33797,29.7037,13.5147,0,0,0,0,6.36855,14.2565,1.06541,6.83035,0,0,2.98359,15.1396,21.1977,1.54219
ENSG00000144677,35.0553,0,10.6685,0.549705,4.98642,0.831899,35.9458,0,31.7881,0.950863,34.519,1.43067,3.65386,24.8549,4.87041,0.626625,12.4594,1.794,3.14029,0.466521,6.542,5.17019,4.97131,1.07167,0,0.983859,11.7208,19.4605,3.09978
ENSG00000275700,3.12634,5.50593,0.94745,11.2324,1.04007,3.21677,10.9472,25.9267,2.50701,15.882,4.74843,62.1392,0,4.12455,5.40122,0,33.2584,17.1449,0,7.06122,0.278566,5.93953,1.68503,9.68389,1.63694,9.48845,4.14427,2.67251,11.8947
ENSG00000174437,10.6247,1.56917,7.94419,6.67804,1.82107,2.12511,18.358,0,6.70221,0.801921,10.5099,15.8308,1.17823,25.4761,7.38949,1.51795,16.2289,14.3476,1.5299,21.7141,10.736,8.18114,11.5467,7.02896,10.3299,8.09653,10.8209,19.9258,2.82094
ENSG00000144635,1.41543,10.5669,1.38137,22.2431,0.852161,17.1622,2.86714,25.2192,1.83151,27.3085,1.39241,7.00579,0.253945,3.13937,2.76814,0,27.2192,13.7005,24.3797,19.5238,0.990437,4.39327,0,26.9224,0.620812,0,2.60868,1.30546,14.7723
ENSG00000186283,16.195,1.00327,9.41673,0.387333,17.392,1.64129,8.12284,0,26.6855,2.55424,12.8726,5.61126,13.1456,15.2517,6.2647,4.32045,9.29165,18.5821,0,6.66509,6.62111,12.6733,18.0124,1.39469,4.57042,9.12162,12.8598,11.7931,9.40818
ENSG00000163577,0.343696,8.03938,0.440578,17.3745,1.1073,11.1198,0,0,0.34123,7.03406,0,29.2948,0,0,0,0,42.2387,17.1123,0,38.7596,0,32.0118,0.668335,8.76408,33.9216,0,0,0,13.3273
ENSG00000099399,0,11.6935,0,29.6369,0,9.98279,0,8.05599,0,4.73968,0,37.232,0,0,0,0,0,0,52.4642,0,0,37.7894,0,41.7408,0,0,0,0,28.5987
ENSG00000173848,8.7063,2.97704,2.30553,30.5072,5.16094,6.96285,11.2352,15.4136,10.5315,2.25424,9.81092,6.58063,8.20556,12.4495,8.86054,0.925447,0,12.5659,10.3698,5.35989,10.0256,16.6752,6.21134,26.1881,0,0,9.89663,11.0171,10.8483
ENSG00000106268,2.14302,15.4574,1.36129,11.2357,2.61992,16.6936,0.884215,4.88603,1.3327,62.5071,2.23266,1.2888,2.6288,4.01629,0,0,28.5622,17.388,19.7564,9.13242,0,1.22928,0,23.241,20.0563,0,3.64254,0.3762,9.38252
ENSG00000140416,15.0151,7.57932,20.9772,2.35011,28.0832,9.34188,8.43873,0,14.8606,2.97965,15.762,0.247925,27.5238,16.6586,12.9456,20.327,0,3.7646,1.15996,0.343342,13.5211,3.39231,4.20794,1.04238,4.74407,0.420825,8.18452,17.0342,1.29775
ENSG00000139832,17.1914,0,26.9365,9.99463,17.2116,2.716,9.00292,0,30.8993,1.39637,38.8787,0,30.3642,7.77802,3.03858,30.6961,0,0,0,0,5.24442,0,0.872117,0,0,0,0,20.5319,9.46842
ENSG00000214433,49.7267,0,9.09428,6.52448,2.48441,0,25.2189,0,60.5889,0,49.0262,0,1.33264,21.6641,12.6712,0,0,0,0,0,0,5.05133,1.69945,0,0,0,0,17.183,0
ENSG00000152291,4.9523,0.748576,0.793864,18.7264,0.537522,1.09541,5.57895,1.33854,3.95994,3.5443,2.86785,26.6519,0,4.79385,0.45598,0,50.7242,19.3066,18.517,20.7521,0.509982,17.1415,0,16.0748,19.4848,0,1.56693,2.57607,19.7198
ENSG00000169062,9.5168,4.81337,5.97681,6.65017,12.5291,3.53514,4.21748,5.09914,14.0271,2.57066,8.48573,3.96369,5.37769,8.29346,12.9938,4.32428,19.7297,8.41363,7.01084,0.419999,9.28504,36.5516,0.36428,16.5697,29.6433,0,1.78076,4.42212,15.9687
